Module	Section	Sample Name	Source
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TES-1_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TES-1_R1_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TES-1_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TES-1_R2_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TES-2_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TES-2_R1_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TES-2_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TES-2_R2_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TES-3_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TES-3_R1_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TES-3_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TES-3_R2_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TESmut-1_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TESmut-1_R1_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TESmut-1_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TESmut-1_R2_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TESmut-2_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TESmut-2_R1_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TESmut-2_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TESmut-2_R2_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TESmut-3_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TESmut-3_R1_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 01_fastqc | TESmut-3_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/01_fastqc/TESmut-3_R2_001_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggMs_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggMs_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggMs_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggMs_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggRb_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggRb_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggRb_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggRb_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-1_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-1_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-1_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-1_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-2_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-2_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-2_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-2_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-3_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-3_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-3_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-3_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-1_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-1_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-1_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-1_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-2_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-2_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-2_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-2_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-3_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-3_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-3_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-3_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-1_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-1_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-1_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-1_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-2_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-2_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-2_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-2_R2_001_val_2_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-3_R1_001_val_1.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-3_R1_001_val_1_fastqc.zip
FastQC	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-3_R2_001_val_2.fq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-3_R2_001_val_2_fastqc.zip
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | IggMs_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/IggMs_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | IggRb_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/IggRb_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TEAD1-1_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TEAD1-1_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TEAD1-2_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TEAD1-2_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TEAD1-3_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TEAD1-3_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TES-1_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TES-1_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TES-2_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TES-2_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TES-3_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TES-3_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TESmut-1_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TESmut-1_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TESmut-2_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TESmut-2_bowtie2.log
Bowtie 2 / HiSAT2	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TESmut-3_bowtie2.log	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TESmut-3_bowtie2.log
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | IggMs_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/IggMs_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | IggRb_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/IggRb_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TEAD1-1_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TEAD1-1_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TEAD1-2_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TEAD1-2_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TEAD1-3_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TEAD1-3_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TES-1_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TES-1_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TES-2_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TES-2_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TES-3_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TES-3_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TESmut-1_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TESmut-1_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TESmut-2_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TESmut-2_flagstat.txt
Samtools	flagstat	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 03_aligned | TESmut-3_flagstat.txt	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/03_aligned/TESmut-3_flagstat.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggMs_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggMs_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggMs_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggMs_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggRb_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggRb_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | IggRb_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/IggRb_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-1_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-1_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-1_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-1_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-2_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-2_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-2_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-2_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-3_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-3_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TEAD1-3_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TEAD1-3_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-1_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-1_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-1_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-1_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-2_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-2_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-2_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-2_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-3_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-3_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TES-3_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TES-3_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-1_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-1_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-1_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-1_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-2_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-2_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-2_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-2_R2_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-3_R1_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-3_R1_001.fastq.gz_trimming_report.txt
Trim Galore (Adapter Removal)	all_sections	/ | beegfs | scratch | ric.sessa | kubacki.michal | SRF_Eva | results | 02_trimmed | TESmut-3_R2_001.fastq.gz	/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/02_trimmed/TESmut-3_R2_001.fastq.gz_trimming_report.txt
